Date,Open_USD,High_USD,Low_USD,Close_USD,Volume
2013-08-06,1285.32,1305.9,1277.26,1281.6,6016200
2013-08-07,1282.06,1288.4,1274.0,1283.61,5304700
2013-08-08,1289.84,1312.8,1283.7,1311.34,8653600
2013-08-09,1307.28,1315.8,1305.11,1310.89,6192000
2013-08-12,1339.18,1342.4,1317.2,1334.63,7414300
2013-08-13,1327.9,1339.1,1316.43,1320.15,7336100
2013-08-14,1319.24,1336.3,1317.7,1333.09,8713200
2013-08-15,1323.24,1369.6,1319.9,1360.75,17226300
2013-08-16,1370.09,1378.9,1358.0,1370.3,14447100
2013-08-19,1367.79,1384.4,1360.14,1364.48,8118400
2013-08-20,1364.87,1377.0,1355.0,1369.21,7809100
2013-08-21,1362.17,1377.58,1359.8,1365.59,10720200
2013-08-22,1370.75,1380.4,1362.0,1373.34,5741800
2013-08-23,1370.98,1398.49,1370.16,1394.97,11623400
2013-08-26,1394.52,1402.8,1386.97,1400.41,7692100
2013-08-27,1416.06,1422.37,1398.7,1414.1,11283300
2013-08-28,1418.94,1428.0,1413.25,1413.77,13650400
2013-08-29,1407.85,1417.4,1400.61,1405.27,7939400
2013-08-30,1392.68,1403.64,1390.5,1392.37,7680000
2013-09-03,1400.95,1414.7,1382.3,1410.87,8100700
2013-09-04,1392.29,1413.0,1383.09,1392.81,7785400
2013-09-05,1387.49,1397.5,1363.39,1367.53,11118600
2013-09-06,1380.19,1390.33,1368.9,1387.74,8448700
2013-09-09,1387.98,1389.94,1383.22,1385.7,5090500
2013-09-10,1364.1,1377.5,1356.76,1363.28,8433100
2013-09-11,1361.72,1365.8,1356.7,1362.96,5046600
2013-09-12,1331.82,1360.0,1321.36,1321.98,12944000
2013-09-13,1316.18,1324.46,1305.3,1323.01,12060400
2013-09-16,1319.71,1329.6,1307.81,1309.05,9829100
2013-09-17,1312.73,1314.59,1305.48,1309.52,8135500
2013-09-18,1295.38,1366.09,1292.1,1364.54,24780000
2013-09-19,1364.59,1373.0,1356.53,1362.01,14353900
2013-09-20,1350.15,1353.35,1322.23,1322.85,19558200
2013-09-23,1318.55,1328.06,1316.58,1318.86,7421800
2013-09-24,1306.84,1325.56,1306.22,1319.87,7349700
2013-09-25,1319.08,1336.03,1318.56,1331.69,7519100
2013-09-26,1329.91,1338.3,1316.57,1321.43,9491300
2013-09-27,1332.67,1343.8,1319.7,1333.81,7430200
2013-09-30,1323.27,1350.9,1320.68,1325.65,8979000
2013-10-01,1295.22,1334.0,1280.33,1288.4,16721100
2013-10-02,1296.58,1321.82,1280.0,1314.06,11994200
2013-10-03,1310.97,1320.49,1302.5,1315.21,11632900
2013-10-04,1313.99,1318.1,1303.13,1308.61,6923700
2013-10-07,1316.21,1327.38,1311.8,1320.24,6732800
2013-10-08,1322.29,1330.0,1316.29,1318.26,6999700
2013-10-09,1305.83,1319.0,1293.0,1304.8,10705100
2013-10-10,1297.07,1310.8,1284.24,1286.0,10523600
2013-10-11,1266.09,1291.6,1260.71,1268.47,15972600
2013-10-14,1282.11,1285.8,1270.84,1271.04,6118200
2013-10-15,1265.09,1286.61,1254.1,1280.09,8384200
2013-10-16,1278.16,1284.0,1267.7,1278.36,8523400
2013-10-17,1314.24,1323.04,1307.0,1318.49,11785100
2013-10-18,1312.9,1326.0,1310.11,1312.7,5350500
2013-10-21,1315.62,1317.79,1312.1,1314.07,3395200
2013-10-22,1327.32,1343.46,1313.9,1338.6,8849000
2013-10-23,1330.46,1336.05,1328.39,1331.91,5092200
2013-10-24,1339.25,1350.84,1334.5,1344.32,10221400
2013-10-25,1341.07,1355.46,1340.35,1350.7,8767900
2013-10-28,1349.88,1360.54,1346.67,1351.43,6807800
2013-10-29,1347.36,1359.7,1341.25,1343.32,5328500
2013-10-30,1356.56,1360.6,1335.6,1343.8,8896000
2013-10-31,1327.49,1334.0,1319.81,1324.38,7753300
2013-11-01,1315.15,1325.7,1306.75,1316.08,9566200
2013-11-04,1318.31,1321.84,1312.1,1314.48,3819300
2013-11-05,1313.55,1317.5,1306.19,1312.0,4941200
2013-11-06,1317.64,1320.23,1312.5,1318.57,3544900
2013-11-07,1307.64,1323.6,1298.0,1307.85,7700100
2013-11-08,1290.05,1308.1,1281.3,1288.19,8427300
2013-11-11,1284.43,1284.94,1281.0,1283.91,3277700
2013-11-12,1280.36,1284.09,1261.91,1269.37,7705600
2013-11-13,1274.47,1280.5,1268.3,1273.22,5967000
2013-11-14,1284.28,1294.54,1278.1,1287.9,7669700
2013-11-15,1286.78,1290.51,1281.5,1288.44,4660700
2013-11-18,1281.89,1284.8,1269.98,1273.6,6241300
2013-11-19,1274.17,1278.63,1271.0,1273.97,3666500
2013-11-20,1261.16,1269.14,1241.36,1245.09,14281000
2013-11-21,1241.61,1247.2,1236.42,1242.95,7557500
2013-11-22,1246.19,1247.85,1241.4,1242.87,6774400
2013-11-25,1234.84,1253.7,1229.0,1248.1,7266300
2013-11-26,1241.98,1247.78,1239.39,1241.77,9053300
2013-11-27,1248.65,1254.8,1235.5,1237.97,6144600
2013-11-29,1250.43,1254.5,1233.7,1250.74,2364700
2013-12-02,1235.34,1251.5,1217.72,1218.55,10297100
2013-12-03,1218.53,1226.1,1214.9,1222.47,7004800
2013-12-04,1226.41,1251.59,1212.9,1243.3,9110700
2013-12-05,1225.3,1241.5,1217.11,1226.34,10254700
2013-12-06,1232.08,1242.0,1213.0,1228.86,7909500
2013-12-09,1233.23,1243.2,1229.0,1240.79,5510400
2013-12-10,1265.9,1267.77,1239.0,1262.59,9155600
2013-12-11,1259.36,1262.68,1251.8,1252.83,9934900
2013-12-12,1229.33,1255.4,1223.32,1226.01,8810800
2013-12-13,1232.19,1239.0,1222.2,1237.26,6482100
2013-12-16,1236.28,1251.93,1228.9,1240.74,8189500
2013-12-17,1233.21,1242.95,1227.09,1230.0,8589100
2013-12-18,1234.34,1245.23,1216.61,1219.92,16265000
2013-12-19,1203.11,1226.6,1187.86,1191.18,15955400
2013-12-20,1196.97,1208.39,1190.9,1202.89,14693700
2013-12-23,1199.6,1205.2,1195.9,1199.19,6237300
2013-12-24,1201.62,1206.81,1197.7,1204.84,3353900
2013-12-26,1216.65,1216.65,1207.1,1211.57,3868400
2013-12-27,1217.71,1218.5,1212.9,1215.74,4206200
2013-12-30,1208.25,1215.0,1194.4,1198.08,6703200
2013-12-31,1189.96,1216.13,1182.0,1205.64,12835900
2014-01-02,1224.55,1232.86,1204.3,1225.28,7551000
2014-01-03,1232.02,1242.2,1221.7,1238.77,5874400
2014-01-06,1243.2,1249.74,1215.69,1240.5,10106500
2014-01-07,1229.62,1242.4,1226.19,1233.36,6433700
2014-01-08,1224.74,1230.24,1218.6,1226.09,7428500
2014-01-09,1226.28,1232.3,1225.03,1229.91,3972800
2014-01-10,1243.02,1250.39,1234.0,1248.62,7993200
2014-01-13,1248.63,1256.62,1245.5,1256.41,5872700
2014-01-14,1251.53,1256.93,1242.0,1244.78,7505400
2014-01-15,1237.32,1243.76,1236.49,1242.2,5474300
2014-01-16,1244.05,1245.29,1239.0,1243.53,3949500
2014-01-17,1249.12,1256.08,1239.7,1255.14,7923400
2014-01-21,1237.31,1257.5,1237.31,1242.19,6763500
2014-01-22,1241.74,1242.99,1236.76,1236.97,4891800
2014-01-23,1255.64,1266.54,1235.2,1264.15,11028200
2014-01-24,1266.86,1271.43,1258.3,1269.25,8515700
2014-01-27,1262.74,1267.0,1253.09,1255.58,7528600
2014-01-28,1259.23,1260.06,1249.78,1255.39,5149500
2014-01-29,1268.38,1271.7,1257.38,1271.29,12257500
2014-01-30,1242.08,1267.7,1237.5,1243.12,8746500
2014-01-31,1252.04,1254.5,1238.4,1246.23,7983100
2014-02-03,1249.67,1266.68,1241.2,1258.49,9267300
2014-02-04,1248.79,1260.7,1247.8,1254.8,7027400
2014-02-05,1262.67,1273.7,1251.99,1257.8,6800000
2014-02-06,1258.75,1267.0,1252.52,1257.29,4745800
2014-02-07,1257.13,1271.4,1257.03,1266.77,6674700
2014-02-10,1273.18,1277.3,1265.7,1274.43,7931200
2014-02-11,1279.15,1293.36,1273.8,1289.32,11546000
2014-02-12,1289.66,1296.2,1285.5,1289.97,6651900
2014-02-13,1292.82,1303.5,1287.5,1301.01,9167900
2014-02-14,1316.53,1320.7,1301.7,1318.19,11147900
2014-02-18,1321.06,1330.6,1313.9,1320.85,7685800
2014-02-19,1319.84,1321.81,1308.43,1309.57,9384100
2014-02-20,1314.44,1324.81,1309.6,1323.26,10572900
2014-02-21,1322.96,1328.3,1317.4,1323.07,7298200
2014-02-24,1332.7,1339.0,1321.4,1337.68,12114200
2014-02-25,1333.96,1343.9,1333.1,1340.08,5786000
2014-02-26,1332.75,1342.0,1321.66,1328.81,7052900
2014-02-27,1331.82,1335.97,1324.6,1329.75,5066500
2014-02-28,1330.51,1332.6,1318.89,1323.77,10584100
2014-03-03,1348.5,1354.62,1332.9,1351.51,11741100
2014-03-04,1333.56,1350.4,1331.28,1335.01,6341700
2014-03-05,1335.41,1341.95,1334.06,1337.28,4878500
2014-03-06,1345.74,1353.62,1333.3,1350.51,5408900
2014-03-07,1330.58,1352.7,1329.2,1339.3,7575000
2014-03-10,1337.33,1344.91,1330.5,1339.93,4169900
2014-03-11,1348.71,1352.4,1337.5,1347.15,7289800
2014-03-12,1365.05,1370.86,1348.7,1367.12,11094200
2014-03-13,1366.41,1375.23,1365.06,1371.8,8007700
2014-03-14,1387.01,1387.11,1371.1,1380.99,11939600
2014-03-17,1377.61,1391.4,1361.93,1366.29,14626800
2014-03-18,1353.38,1362.52,1352.76,1355.77,6424400
2014-03-19,1345.21,1358.0,1328.5,1330.05,12932900
2014-03-20,1327.0,1333.7,1324.93,1327.84,7690800
2014-03-21,1340.14,1340.66,1333.6,1334.22,7237300
2014-03-24,1317.83,1333.0,1309.11,1310.66,13076500
2014-03-25,1313.38,1317.33,1307.5,1313.07,6566900
2014-03-26,1311.67,1312.82,1299.83,1302.74,8575400
2014-03-27,1299.0,1301.39,1290.17,1294.12,7312300
2014-03-28,1290.49,1299.4,1285.9,1293.92,7253700
2014-03-31,1293.55,1298.8,1282.4,1284.09,12379200
2014-04-01,1285.01,1287.9,1277.3,1281.68,5992000
2014-04-02,1291.92,1295.45,1280.2,1290.98,4907800
2014-04-03,1285.26,1293.5,1282.7,1287.02,3658800
2014-04-04,1300.32,1308.22,1284.4,1304.17,7278400
2014-04-07,1299.05,1304.0,1296.3,1297.39,3967200
2014-04-08,1312.17,1314.1,1296.6,1309.57,6939100
2014-04-09,1302.88,1315.96,1301.1,1311.81,5305600
2014-04-10,1318.38,1323.8,1311.2,1319.01,5003200
2014-04-11,1319.48,1322.8,1316.26,1318.34,4697200
2014-04-14,1327.47,1332.14,1320.1,1327.99,6677400
2014-04-15,1296.03,1322.7,1291.5,1303.3,9967600
2014-04-16,1301.97,1304.05,1295.0,1303.74,4071300
2014-04-17,1302.0,1303.56,1292.5,1295.46,5901900
2014-04-21,1288.4,1299.2,1283.8,1290.17,6579200
2014-04-22,1289.04,1291.6,1276.0,1285.2,6898100
2014-04-23,1284.4,1287.7,1281.08,1285.02,3736600
2014-04-24,1275.6,1298.96,1272.4,1293.15,8754200
2014-04-25,1299.44,1305.05,1293.8,1302.14,7023700
2014-04-28,1300.98,1305.4,1292.15,1296.62,4897900
2014-04-29,1297.11,1301.58,1289.1,1296.18,5241600
2014-04-30,1289.34,1298.27,1285.5,1289.65,10352900
2014-05-01,1278.26,1288.7,1277.12,1284.8,6687300
2014-05-02,1283.7,1304.25,1276.7,1297.92,9912900
2014-05-05,1312.52,1314.2,1305.5,1309.92,5196500
2014-05-06,1307.82,1309.4,1303.77,1307.4,3488000
2014-05-07,1302.65,1312.0,1286.04,1288.64,8469900
2014-05-08,1288.8,1291.71,1285.5,1288.59,3695500
2014-05-09,1290.88,1291.71,1284.96,1287.87,3120000
2014-05-12,1301.28,1301.49,1281.2,1296.51,4025500
2014-05-13,1294.99,1298.2,1291.98,1293.01,2643500
2014-05-14,1305.5,1307.16,1292.8,1305.61,4015900
2014-05-15,1294.75,1302.5,1292.37,1294.75,5861100
2014-05-16,1290.45,1294.81,1289.83,1292.01,4052100
2014-05-19,1300.1,1302.07,1291.8,1292.83,3902600
2014-05-20,1288.02,1296.21,1287.71,1293.93,3770800
2014-05-21,1289.36,1292.47,1281.88,1290.81,6846500
2014-05-22,1298.8,1299.84,1292.58,1293.93,3458800
2014-05-23,1293.12,1293.74,1288.87,1292.19,2205900
2014-05-27,1276.29,1291.9,1263.52,1264.56,10895800
2014-05-28,1260.6,1262.99,1254.89,1257.8,6736800
2014-05-29,1253.59,1260.65,1250.9,1255.25,5551900
2014-05-30,1253.19,1259.6,1241.36,1249.76,8749600
2014-06-02,1244.69,1250.7,1240.9,1242.3,5916100
2014-06-03,1242.62,1247.5,1239.4,1245.53,5008300
2014-06-04,1246.68,1248.8,1242.32,1243.15,3859500
2014-06-05,1251.39,1256.6,1241.2,1252.53,4180400
2014-06-06,1252.85,1256.6,1245.17,1252.12,4807700
2014-06-09,1254.1,1256.1,1251.81,1252.64,2788000
2014-06-10,1259.17,1262.3,1251.0,1260.2,3556600
2014-06-11,1261.48,1264.4,1258.05,1260.44,3572300
2014-06-12,1265.49,1274.5,1260.0,1272.97,7388500
2014-06-13,1272.21,1277.09,1271.3,1276.26,4026600
2014-06-16,1275.42,1282.1,1269.4,1270.64,5832800
2014-06-17,1264.88,1272.8,1260.9,1269.35,4032800
2014-06-18,1268.66,1274.68,1267.31,1273.33,4601700
2014-06-19,1290.4,1321.0,1277.2,1317.49,24374800
2014-06-20,1311.26,1321.4,1306.8,1313.13,9954700
2014-06-23,1314.74,1318.0,1311.83,1316.81,5142800
2014-06-24,1320.83,1325.6,1315.6,1318.34,6350200
2014-06-25,1316.37,1324.37,1312.0,1318.55,6692300
2014-06-26,1313.81,1319.6,1310.39,1315.89,5529800
2014-06-27,1317.69,1320.9,1313.3,1315.41,4200300
2014-06-30,1313.75,1329.42,1311.8,1329.42,18123400
2014-07-01,1328.92,1331.4,1323.73,1325.91,8145900
2014-07-02,1326.73,1331.71,1325.48,1326.1,5738900
2014-07-03,1316.65,1327.7,1313.0,1320.49,4922500
2014-07-07,1314.9,1320.3,1310.74,1318.95,4630200
2014-07-08,1321.75,1324.24,1312.82,1319.47,6216600
2014-07-09,1324.21,1331.69,1320.47,1327.33,8362700
2014-07-10,1340.65,1343.7,1328.0,1334.74,6313300
2014-07-11,1333.36,1339.0,1333.05,1337.2,4322100
2014-07-14,1303.35,1332.8,1302.83,1305.64,11465500
2014-07-15,1307.51,1311.97,1291.62,1293.38,10541700
2014-07-16,1298.6,1303.28,1296.11,1298.08,4099800
2014-07-17,1303.68,1324.76,1299.42,1319.99,11423900
2014-07-18,1306.46,1322.7,1305.22,1309.99,6460900
2014-07-21,1314.22,1315.5,1309.86,1312.25,3296300
2014-07-22,1312.13,1313.17,1303.2,1306.0,3882000
2014-07-23,1305.84,1309.16,1302.51,1304.8,3041400
2014-07-24,1296.81,1297.02,1286.94,1291.62,8111600
2014-07-25,1292.84,1307.9,1292.32,1306.45,5638800
2014-07-28,1302.91,1308.0,1301.45,1304.36,3212900
2014-07-29,1306.33,1310.9,1295.22,1300.2,5267700
2014-07-30,1296.86,1303.0,1291.0,1296.23,5614800
2014-07-31,1286.11,1297.3,1279.67,1281.33,9896500
2014-08-01,1293.52,1296.6,1279.7,1291.86,7397000
2014-08-04,1291.56,1295.0,1285.02,1287.72,6499400
2014-08-05,1285.01,1293.11,1281.47,1286.36,8342500
2014-08-06,1305.44,1309.0,1287.8,1305.03,9327800
2014-08-07,1302.84,1313.63,1301.8,1310.21,7298900
2014-08-08,1309.11,1321.4,1307.14,1310.25,5728200
2014-08-11,1306.49,1309.7,1304.42,1307.74,3163500
2014-08-12,1312.83,1316.88,1305.8,1308.36,4609700
2014-08-13,1312.18,1314.05,1305.0,1310.62,3967500
2014-08-14,1310.95,1316.4,1309.7,1311.67,3348500
2014-08-15,1293.15,1312.8,1292.0,1303.12,13070500
2014-08-18,1295.94,1302.1,1294.59,1297.81,4952500
2014-08-19,1298.24,1301.6,1292.83,1294.91,4878400
2014-08-20,1296.63,1296.63,1286.87,1290.4,4395600
2014-08-21,1274.59,1290.0,1271.79,1276.25,8008800
2014-08-22,1278.42,1280.91,1273.02,1279.46,4739200
2014-08-25,1276.73,1277.97,1273.7,1274.86,5012400
2014-08-26,1287.08,1289.5,1280.44,1281.16,3882300
2014-08-27,1283.74,1284.88,1280.11,1280.83,2576800
2014-08-28,1289.6,1293.7,1284.3,1288.04,3296700
2014-08-29,1285.45,1290.33,1284.1,1286.6,3683500
2014-09-02,1266.92,1286.4,1261.31,1263.59,10128600
2014-09-03,1264.12,1271.1,1263.1,1268.79,3414600
2014-09-04,1272.33,1274.2,1259.55,1261.94,7310600
2014-09-05,1265.51,1268.1,1263.2,1267.9,3490100
2014-09-08,1263.03,1263.34,1250.46,1254.2,7506500
2014-09-09,1252.58,1256.42,1246.66,1255.7,6157300
2014-09-10,1247.88,1256.7,1242.79,1249.23,7021500
2014-09-11,1242.54,1243.48,1233.82,1241.09,7612000
2014-09-12,1232.39,1235.19,1226.57,1229.79,8126500
2014-09-15,1234.04,1235.0,1226.7,1232.48,4775400
2014-09-16,1234.67,1240.7,1230.42,1234.47,6544500
2014-09-17,1236.34,1239.35,1221.27,1221.68,8328700
2014-09-18,1220.31,1227.38,1218.02,1224.16,5368700
2014-09-19,1221.38,1222.0,1213.17,1217.01,10930200
2014-09-22,1213.36,1220.12,1211.91,1214.72,7601600
2014-09-23,1226.6,1226.6,1219.53,1222.55,4664800
2014-09-24,1217.6,1223.84,1215.31,1216.87,5515000
2014-09-25,1209.08,1224.26,1208.04,1220.41,7631700
2014-09-26,1216.53,1217.36,1211.96,1216.95,4185200
2014-09-29,1219.17,1222.2,1214.8,1216.67,4049500
2014-09-30,1211.75,1220.18,1204.0,1208.32,10170100
2014-10-01,1212.56,1219.32,1205.5,1214.23,7018800
2014-10-02,1215.1,1219.5,1209.59,1213.85,6349900
2014-10-03,1197.73,1212.4,1189.93,1191.9,11301300
2014-10-06,1197.74,1209.7,1182.8,1206.79,7644100
2014-10-07,1209.74,1213.07,1205.3,1210.26,5274700
2014-10-08,1216.4,1223.47,1204.14,1220.98,10670900
2014-10-09,1225.11,1229.27,1221.27,1222.83,6610500
2014-10-10,1223.4,1223.82,1217.0,1222.26,4651400
2014-10-13,1227.92,1234.0,1225.74,1231.87,5396300
2014-10-14,1232.58,1235.9,1230.19,1232.68,5174800
2014-10-15,1239.72,1249.59,1233.06,1237.22,9453800
2014-10-16,1237.43,1243.99,1235.98,1239.51,6545400
2014-10-17,1238.07,1239.84,1231.41,1237.34,8059000
2014-10-20,1244.43,1246.3,1235.4,1245.68,3033700
2014-10-21,1250.57,1252.96,1246.82,1247.97,4566100
2014-10-22,1244.88,1245.92,1240.31,1241.24,3740200
2014-10-23,1234.69,1235.83,1226.06,1232.71,6417500
2014-10-24,1233.83,1233.94,1228.63,1231.02,3610600
2014-10-27,1229.33,1231.31,1227.3,1228.09,2443600
2014-10-28,1232.49,1232.49,1224.7,1228.53,3260100
2014-10-29,1223.27,1225.97,1207.57,1210.38,7900800
2014-10-30,1204.05,1214.7,1195.11,1197.71,7852200
2014-10-31,1162.76,1199.7,1160.99,1171.39,18208200
2014-11-03,1168.65,1172.3,1163.1,1166.16,6589800
2014-11-04,1165.87,1172.0,1165.0,1166.91,6430100
2014-11-05,1143.15,1168.7,1137.8,1141.8,13560100
2014-11-06,1143.12,1149.04,1137.9,1142.7,7019900
2014-11-07,1151.85,1176.5,1133.0,1174.62,10916500
2014-11-10,1167.46,1171.0,1147.07,1148.94,8548500
2014-11-11,1155.22,1172.7,1151.6,1165.21,8603200
2014-11-12,1165.28,1168.1,1156.75,1159.56,5133300
2014-11-13,1163.6,1167.45,1155.0,1161.31,4874600
2014-11-14,1151.62,1192.8,1148.0,1190.2,14173600
2014-11-17,1184.88,1188.0,1180.6,1185.71,5441000
2014-11-18,1194.05,1197.27,1190.83,1196.02,5586700
2014-11-19,1195.92,1200.29,1174.59,1182.91,11997700
2014-11-20,1192.15,1196.84,1187.16,1195.17,5607800
2014-11-21,1202.64,1206.59,1189.0,1200.66,6564300
2014-11-24,1198.23,1200.52,1194.48,1197.81,4695000
2014-11-25,1197.73,1201.58,1195.65,1200.64,9051800
2014-11-26,1198.95,1201.0,1193.7,1198.01,3184000
2014-11-28,1181.45,1198.2,1163.8,1166.67,9616300
2014-12-01,1184.46,1221.52,1141.7,1213.4,15644000
2014-12-02,1198.46,1212.3,1191.3,1198.56,6378100
2014-12-03,1204.08,1215.33,1196.1,1210.85,5758800
2014-12-04,1207.57,1213.0,1201.6,1206.22,3623600
2014-12-05,1198.69,1206.0,1186.7,1191.09,6331000
2014-12-08,1196.33,1208.72,1187.2,1204.76,5224500
2014-12-09,1217.91,1238.21,1202.0,1229.88,10467200
2014-12-10,1229.51,1234.6,1225.97,1227.53,4277400
2014-12-11,1217.35,1231.92,1215.68,1224.74,5214500
2014-12-12,1221.64,1227.8,1214.26,1221.85,4736500
2014-12-15,1210.15,1223.1,1190.78,1191.1,8796000
2014-12-16,1210.6,1222.0,1187.59,1196.75,9174000
2014-12-17,1198.52,1202.48,1182.69,1189.88,9097300
2014-12-18,1203.38,1207.3,1189.7,1198.8,5258100
2014-12-19,1197.96,1200.8,1194.94,1194.94,4652300
2014-12-22,1195.91,1198.0,1170.91,1172.36,7483200
2014-12-23,1175.59,1180.3,1172.78,1174.14,7763300
2014-12-24,1175.19,1179.3,1173.42,1174.56,1501600
2014-12-26,1195.98,1197.65,1177.2,1196.09,3765600
2014-12-29,1193.79,1194.1,1179.41,1184.0,12963700
2014-12-30,1198.03,1211.26,1181.4,1200.22,7987300
2014-12-31,1197.2,1199.2,1180.43,1183.55,7624200
2015-01-02,1172.1,1196.17,1169.5,1188.66,7109600
2015-01-05,1195.53,1208.24,1180.1,1206.16,8177400
2015-01-06,1210.51,1223.84,1203.5,1219.89,11238300
2015-01-07,1213.19,1219.2,1210.07,1212.78,6434200
2015-01-08,1213.13,1217.51,1206.3,1207.82,7033700
2015-01-09,1213.58,1222.22,1210.3,1221.39,7962900
2015-01-12,1223.5,1236.52,1219.1,1234.95,8318200
2015-01-13,1238.98,1241.37,1227.62,1230.64,7693200
2015-01-14,1240.29,1243.8,1225.6,1228.73,7727400
2015-01-15,1254.31,1267.75,1227.3,1259.83,17692500
2015-01-16,1268.2,1282.99,1256.1,1276.43,14428200
2015-01-20,1287.99,1298.1,1273.8,1293.93,14968600
2015-01-21,1304.2,1305.86,1285.34,1294.3,11082700
2015-01-22,1303.33,1308.65,1283.5,1305.0,10518400
2015-01-23,1296.6,1299.8,1285.35,1294.52,6270900
2015-01-26,1285.08,1290.6,1276.64,1281.53,6768600
2015-01-27,1287.36,1298.62,1277.2,1296.12,9584800
2015-01-28,1286.99,1290.85,1280.95,1285.95,8470600
2015-01-29,1270.38,1285.4,1251.0,1257.57,11998000
2015-01-30,1263.08,1286.51,1257.0,1285.46,14555900
2015-02-02,1268.59,1284.1,1266.0,1274.63,8885200
2015-02-03,1267.68,1284.7,1255.3,1260.49,8255900
2015-02-04,1266.43,1272.57,1256.8,1265.91,5386700
2015-02-05,1259.18,1272.6,1255.33,1267.61,6879900
2015-02-06,1239.94,1267.6,1227.46,1234.64,13206900
2015-02-09,1236.64,1242.57,1235.4,1240.18,5237200
2015-02-10,1234.5,1245.0,1230.13,1232.84,4086300
2015-02-11,1233.11,1237.4,1217.61,1218.33,6784400
2015-02-12,1224.6,1229.8,1217.9,1221.06,4344400
2015-02-13,1228.34,1233.86,1222.2,1227.62,4108900
2015-02-17,1211.24,1234.0,1202.71,1207.18,7225200
2015-02-18,1206.65,1212.27,1196.25,1210.29,8336000
2015-02-19,1210.92,1220.0,1204.05,1206.13,6528700
2015-02-20,1207.99,1213.1,1197.07,1199.46,6681700
2015-02-23,1197.6,1209.15,1191.6,1200.93,4812400
2015-02-24,1196.51,1203.5,1189.12,1199.21,7612900
2015-02-25,1205.08,1205.7,1199.88,1203.73,5032500
2015-02-26,1212.37,1219.0,1204.8,1207.48,4025400
2015-02-27,1214.35,1217.8,1204.5,1208.32,8255600
2015-03-02,1211.79,1222.7,1202.64,1203.26,7993300
2015-03-03,1207.02,1212.95,1195.0,1201.1,4738300
2015-03-04,1203.53,1206.9,1196.45,1197.39,4762400
2015-03-05,1200.66,1207.84,1194.52,1196.19,5872200
2015-03-06,1177.23,1195.7,1161.94,1163.6,11190800
2015-03-09,1169.47,1174.2,1164.58,1164.79,5534000
2015-03-10,1166.08,1168.78,1156.5,1159.11,7019800
2015-03-11,1157.15,1162.0,1146.02,1152.16,6550400
2015-03-12,1156.27,1160.5,1146.91,1151.8,6631500
2015-03-13,1155.77,1159.2,1149.64,1153.48,4557600
2015-03-16,1155.86,1162.3,1148.89,1152.95,3265300
2015-03-17,1143.67,1158.54,1142.11,1146.68,8923300
2015-03-18,1147.34,1174.3,1144.85,1168.56,12448000
2015-03-19,1163.21,1171.6,1159.3,1167.79,6537700
2015-03-20,1172.42,1185.84,1171.0,1181.37,8033400
2015-03-23,1182.7,1189.67,1180.51,1188.83,4240300
2015-03-24,1189.42,1193.0,1183.9,1191.71,2979300
2015-03-25,1197.48,1199.2,1192.5,1193.52,3021400
2015-03-26,1204.01,1213.7,1198.2,1201.41,5495200
2015-03-27,1197.99,1200.28,1190.81,1197.16,4921700
2015-03-30,1185.16,1198.5,1181.42,1183.6,4383900
2015-03-31,1184.52,1190.1,1178.2,1182.65,4383300
2015-04-01,1192.54,1208.2,1181.0,1203.37,7324000
2015-04-02,1202.04,1205.7,1193.81,1200.06,3884100
2015-04-06,1221.28,1224.2,1209.9,1214.72,5914200
2015-04-07,1210.46,1214.8,1207.02,1208.79,2468500
2015-04-08,1207.57,1211.4,1196.33,1202.26,5568500
2015-04-09,1195.4,1202.5,1192.06,1194.04,4707000
2015-04-10,1207.76,1209.74,1195.8,1207.45,3932400
2015-04-13,1200.9,1208.1,1195.18,1198.72,3190100
2015-04-14,1193.97,1200.6,1184.1,1191.36,3651500
2015-04-15,1195.04,1203.37,1188.6,1201.6,3656000
2015-04-16,1202.79,1208.5,1193.32,1197.38,3132300
2015-04-17,1201.05,1206.0,1199.49,1203.34,3496300
2015-04-20,1195.21,1206.9,1190.0,1194.16,3932800
2015-04-21,1194.2,1202.94,1192.8,1201.07,3317700
2015-04-22,1195.4,1202.6,1184.36,1184.99,5696000
2015-04-23,1185.82,1197.0,1184.88,1193.73,3459500
2015-04-24,1186.41,1194.7,1174.02,1176.93,7152900
2015-04-27,1185.62,1206.7,1181.4,1200.82,7487600
2015-04-28,1201.24,1214.36,1199.7,1211.34,8054400
2015-04-29,1208.74,1212.6,1200.61,1203.01,7170500
2015-04-30,1186.69,1205.9,1176.7,1182.42,9440300
2015-05-01,1171.38,1180.66,1169.93,1178.26,7597000
2015-05-04,1189.61,1192.31,1177.5,1188.77,3648100
2015-05-05,1197.13,1199.42,1186.9,1192.23,3856500
2015-05-06,1194.03,1195.7,1188.09,1191.63,3280700
2015-05-07,1186.18,1187.95,1179.7,1181.8,5455100
2015-05-08,1191.38,1192.31,1182.9,1187.52,9964100
2015-05-11,1188.75,1191.04,1178.23,1182.92,2916700
2015-05-12,1188.85,1194.8,1188.44,1193.02,3256700
2015-05-13,1206.11,1218.52,1191.0,1214.56,11768200
2015-05-14,1222.19,1227.09,1214.5,1221.15,6923000
2015-05-15,1217.23,1225.88,1214.8,1224.83,4447300
2015-05-18,1227.46,1228.5,1222.14,1224.75,5079900
